"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1268210358629666816","x1334650966117933058",2020-12-04 00:09:21,"SweetAsCerasee","The #ChristmasChronicles movie is scary <U+0001F648>","Twitter for iPhone",41,,,,FALSE,FALSE,0,0,,,"ChristmasChronicles",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SweetAsCerasee/status/1334650966117933058","<U+0001F384><U+0001F381><U+0001F9D1><U+0001F3FE><U+200D><U+0001F384> hoe hoe hoe","","Finding freedom wherever I can",,FALSE,82,210,0,13392,29245,2020-06-03 15:58:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/1268210358629666816/1591201623",,"http://pbs.twimg.com/profile_images/1320104032854282241/bMlu3BA-_normal.jpg"
"x47687399","x1334607819237109760",2020-12-03 21:17:54,"MeganGibson2020","@goldiehawn 
This is my 5yr old daughter &amp; cause of #christmaschronicles she started off appeal to spread #xmasspirit could you plz give her a shout out she has managed to get over 400 selection boxes for sick kids in Aberdeen https://t.co/eAPpukAyIk","Twitter for iPad",230,,"x115093438","goldiehawn",FALSE,FALSE,0,0,,,"christmaschronicles xmasspirit",,,,,"http://pbs.twimg.com/media/EoV6u1dXcAAOtt4.jpg","https://t.co/eAPpukAyIk","https://twitter.com/MeganGibson2013/status/1334607819237109760/photo/1","photo","http://pbs.twimg.com/media/EoV6u1dXcAAOtt4.jpg","https://t.co/eAPpukAyIk","https://twitter.com/MeganGibson2013/status/1334607819237109760/photo/1",,"x115093438","goldiehawn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MeganGibson2020/status/1334607819237109760","Megan Gibson","ABERDEEN","Hey I'm Megs,","https://t.co/jxgoNj0osT",FALSE,99,860,0,704,25,2009-06-16 17:42:30,FALSE,"https://t.co/jxgoNj0osT","http://FACEBOOK.COM",,"https://pbs.twimg.com/profile_banners/47687399/1491168080","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1201415991735009280/D6nx9qG-_normal.jpg"
"x76748657","x1334601984645754880",2020-12-03 20:54:43,"vickey_ryan","Just finished watching #ChristmasChronicles what a lovely feel-good film. @goldiehawn absolutely loved you as Mrs Claus <U+2764><U+FE0F><U+0001F936><U+0001F3FB><U+0001F385><U+0001F3FC><U+0001F384><U+0001F381>","Twitter for iPhone",128,,,,FALSE,FALSE,0,0,,,"ChristmasChronicles",,,,,,,,,,,,,"x115093438","goldiehawn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vickey_ryan/status/1334601984645754880","<U+2764>Vickey Ryan<U+2764>","salford, manchester","my little boy Alfie is my whole world as long as i've got him then nobody else matters :-)",,FALSE,183,671,1,3534,2989,2009-09-23 20:35:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/76748657/1375109108","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/592423341828513792/OMMawHxT_normal.jpg"
"x2373857519","x1334591924431425541",2020-12-03 20:14:44,"Daddycool023","@toronto4kids Get ready @ BestMom007 #ChristmasChronicles Awesome <U+0001F60E>","Twitter for iPhone",53,"x1334308830692462593","x224227148","toronto4kids",FALSE,FALSE,0,0,,,"ChristmasChronicles",,,,,,,,,,,,,"x224227148","toronto4kids","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Daddycool023/status/1334591924431425541","Kenny R.","Toronto ,Canada. ","Father of 2, Guitarist that creates and plays music for the soul. <U+0001F3BC><U+0001F3B8> #gospelmusic <U+0001F1E8><U+0001F1E6>",,FALSE,532,1409,88,35793,7147,2014-03-01 20:06:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/2373857519/1393705304","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/945635588446629888/V9UreGvs_normal.jpg"
"x1300987104252645377","x1334580851720515587",2020-12-03 19:30:45,"PCandHGuy","Just watched Christmas Chronicles for the first time. While the first 10-15 minutes was insufferable, with how much of a miserable turd the older brother was, but the rest of the film was a lot of fun! #Christmas2020 #ChristmasChronicles #Christmas","Twitter Web App",248,,,,FALSE,FALSE,0,0,,,"Christmas2020 ChristmasChronicles Christmas",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PCandHGuy/status/1334580851720515587","Pop Culture and History Guy","","Big History Enthusiast and Pop Culture Nerd","https://t.co/qdM0HwnTwX",FALSE,7,15,0,254,77,2020-09-02 02:41:47,FALSE,"https://t.co/qdM0HwnTwX","https://www.youtube.com/channel/UCNjOy-147VPZbtzaXeCOaBQ",,"https://pbs.twimg.com/profile_banners/1300987104252645377/1603155287",,"http://pbs.twimg.com/profile_images/1323038998051344385/Efq9f9Hz_normal.jpg"
"x301324025","x1334552572527403009",2020-12-03 17:38:22,"dayanaruhhh","no better way to spend the cold night than watching both #ChristmasChronicles movies back-to-back, prolly one of the best ones out!","Twitter for Android",131,,,,FALSE,FALSE,1,0,,,"ChristmasChronicles",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dayanaruhhh/status/1334552572527403009","Dayanara Ual","","rmt, dokieee • <U+0001F433>",,FALSE,722,628,4,38054,26798,2011-05-19 08:32:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/301324025/1522419639","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1330360537629270019/8uhLjl3K_normal.jpg"
"x1245368131226304512","x1334541229414084608",2020-12-03 16:53:18,"daddyissuespod_","<U+0001F370>@theoliverhudson went from pound cake to angel food cake real quick<U+0001F923> 

Don’t miss today’s very special episode with @Buck’s longtime friend from college, Lee Dabagia - NOW PLAYING! #ChristmasChronicles #christmaschronicles2 #joebuck #oliverhudson https://t.co/ycQOU0rExj","Twitter for iPhone",247,,,,FALSE,FALSE,4,0,,,"ChristmasChronicles christmaschronicles2 joebuck oliverhudson",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1334541169871753217/pu/img/j0WiiQ8RSNhlP1WO.jpg","https://t.co/ycQOU0rExj","https://twitter.com/daddyissuespod_/status/1334541229414084608/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1334541169871753217/pu/img/j0WiiQ8RSNhlP1WO.jpg","https://t.co/ycQOU0rExj","https://twitter.com/daddyissuespod_/status/1334541229414084608/video/1",,"x177842892 x438550809","theoliverhudson Buck","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/daddyissuespod_/status/1334541229414084608","Daddy Issues","","@buck & @theoliverhudson on being a father, a son, a husband...and so much more.<U+2063> <U+2063> •<U+2063> <U+2063> Listen & Subscribe for FREE<U+2B07><U+FE0F>","https://t.co/1ursNy8qzj",FALSE,628,219,4,205,370,2020-04-01 15:11:35,FALSE,"https://t.co/1ursNy8qzj","http://listen.cloud10.fm/daddyissues_tw",,"https://pbs.twimg.com/profile_banners/1245368131226304512/1585768230",,"http://pbs.twimg.com/profile_images/1245368277762744322/gI5GVSI9_normal.jpg"
"x1123627873942888455","x1334526285654134786",2020-12-03 15:53:55,"HalfAMan_","#ChristmasChronicles &amp; #christmaschronicles2 have to be among the best Christmas movies there is. 
Recommended for the family during the Holidays.","Twitter for Android",150,,,,FALSE,FALSE,0,1,,,"ChristmasChronicles christmaschronicles2",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HalfAMan_/status/1334526285654134786","<U+0266>alƒ a <U+0271>a<U+0273> <U+0001F441><U+FE0F>","Milky Way Galaxy","I am everything Westernism and Groupthink hates to see. <U+0001F31A> Or I'm a Joker.  We never know.",,FALSE,255,210,0,27192,1114,2019-05-01 16:38:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1123627873942888455/1602507769",,"http://pbs.twimg.com/profile_images/1330293344405233664/LzUD4E1I_normal.jpg"
"x90913344","x1334518261870948357",2020-12-03 15:22:02,"jostaandin0","Christmas Chronicles might just be my favorite Christmas movie. I said it. #holidayseason #christmas #christmaschronicles","Twitter for iPhone",121,,,,FALSE,FALSE,0,0,,,"holidayseason christmas christmaschronicles",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jostaandin0/status/1334518261870948357","Josie","Chicago, IL","Being watched over by my angels: Joel Cornette, Mike Malinowski <U+2764><U+FE0F> until we meet again.",,FALSE,444,345,2,33447,13997,2009-11-18 17:16:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/90913344/1564516993","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1156294188490788864/q4-h3z7h_normal.jpg"
"x866589777172324352","x1334487885681192960",2020-12-03 13:21:20,"whatdoesdave","I got to see #ChristmasChronicles #2 with Kurt Russell &amp; Goldie Hawn
@goldiehawn is fantastic","Twitter for iPhone",97,,,,FALSE,FALSE,0,0,,,"ChristmasChronicles",,,,,,,,,,,,,"x115093438","goldiehawn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/whatdoesdave/status/1334487885681192960","What would Dave say?","","In case you wondered how I felt on a subject.  I read a lot and watch a lot of TV and movies.  I share my opinion.  I love reading.  100 books a year.",,FALSE,9,0,1,698,8,2017-05-22 09:41:18,FALSE,,,,,,"http://pbs.twimg.com/profile_images/866591594488745984/T_1eD6vc_normal.jpg"
"x395639209","x1334483035874611200",2020-12-03 13:02:03,"GeorgeBrownSTL","Two full days into #ChristmasMovies and watched #ChristmasChronicles and #HappiestSeason.  Future obvious choices include:

Christmas With the Kranks
Christmas Vacation
Love Actually 
Home Alone 
Jingle Jangle
Elf
Jingle All the Way
A Christmas Story

Taking other suggestions.","Twitter Web App",277,,,,FALSE,FALSE,2,0,,,"ChristmasMovies ChristmasChronicles HappiestSeason",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GeorgeBrownSTL/status/1334483035874611200","George Brown","Woodbury, MN","Husband to the great @melanietucker4, 7 loving kids, OSA Educator, UMN RecWell, CFB, baseball, wellbeing, music and beach fan. Go Gophers, Cards & RTR",,FALSE,544,821,22,21178,4676,2011-10-22 00:32:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/395639209/1393899901","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/739101715249680384/0vAPr9S1_normal.jpg"
"x1169306936262590464","x1334482122883665920",2020-12-03 12:58:26,"otsegirl86","Officially added the #ChristmasChronicles 1 and 2 to our seasonal rotation. <U+2764><U+0001F384><U+0001F98C><U+0001F385> @TheKurtRussell as Santa be like https://t.co/UAF7hMJ6xw","Twitter for Android",113,,,,FALSE,FALSE,1,0,,,"ChristmasChronicles",,,,,"http://pbs.twimg.com/tweet_video_thumb/EoUIajrWEAAJ4BD.jpg","https://t.co/UAF7hMJ6xw","https://twitter.com/otsegirl86/status/1334482122883665920/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EoUIajrWEAAJ4BD.jpg","https://t.co/UAF7hMJ6xw","https://twitter.com/otsegirl86/status/1334482122883665920/photo/1",,"x195540596","TheKurtRussell","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/otsegirl86/status/1334482122883665920","Marcia Taylor","","world peace is possible if you realize there is more than one perspective | RPCV | International Educator | Wife | Grandma | Believes in Big Dreams |",,FALSE,27,190,0,96,386,2019-09-04 17:51:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1169306936262590464/1573234886",,"http://pbs.twimg.com/profile_images/1169307119578804224/5bA8fgsg_normal.jpg"
"x1154311510321053696","x1334452277403295745",2020-12-03 10:59:50,"k_alphatango","Can I please have a #ChristmasChronicles #YuleCat for Christmas please <U+263A><U+FE0F><U+263A><U+FE0F>","Twitter for Android",75,,,,FALSE,FALSE,0,0,,,"ChristmasChronicles YuleCat",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/k_alphatango/status/1334452277403295745","Kat","Brisbane, Queensland","",,FALSE,22,76,0,693,674,2019-07-25 08:44:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1154311510321053696/1564044617",,"http://pbs.twimg.com/profile_images/1258379154031960064/Z8d-MJXX_normal.jpg"
"x232130100","x1334359208171429888",2020-12-03 04:50:01,"datukhensem","Feeling betul #ChristmasChronicles Part 2","TweetDeck",41,,,,FALSE,FALSE,1,0,,,"ChristmasChronicles",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/datukhensem/status/1334359208171429888","Datuk Jahat Hensem","Kingdom of Headhunters","I'm on the hunt for who I've not yet become.",,FALSE,16397,465,40,252752,803,2010-12-30 09:29:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/232130100/1545985075","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1078564731579817985/znDw40Kq_normal.jpg"
"x115133268","x1334332286876200961",2020-12-03 03:03:02,"mzDETERMINED3","Now watching #Christmaschronicles @netflix #Christmas","Twitter for iPhone",53,,,,FALSE,FALSE,0,0,,,"Christmaschronicles Christmas",,,,,,,,,,,,,"x16573941","netflix","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mzDETERMINED3/status/1334332286876200961","<U+0001F48B>IMP3RF3CT<U+0001F940>","","<U+0644><U+0627> <U+062A><U+0642><U+062F><U+0631> <U+0628><U+062B><U+0645><U+0646> <U+0001F469><U+0001F3FD><U+200D><U+0001F393>NSU <U+0001F530>ALUMNI<U+0001F4DA><U+0001F64C><U+0001F3FD>ILUHGOD<U+0001F64F><U+0001F3FD>POSITIVE-VIBES<U+0001F499>BLACK<U+0001F5A4>TATTED<U+0001F530>EDUCATED<U+0001F393>EMPLOYED<U+0001F1FA><U+0001F1F8>CERTIFIED<U+0001F52B> ARMY CHICK<U+0001F1FA><U+0001F1F8>",,FALSE,448,1427,1,28642,6863,2010-02-17 18:26:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/115133268/1590982482","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1283510174091804672/jtdVt-w6_normal.jpg"
"x814592412735524864","x1334331404268654599",2020-12-03 02:59:32,"BrewviesWthMatt","Really enjoyed Christmas Chronicles Part 2. This film series will definitely become a family staple in our household. Kurt Russell and Goldie Hawn are great as Mr. and Mrs. Claus. Bring on part 3! 
#ChristmasChronicles #FilmTwitter #ChristmasChronicles2 #Christmas https://t.co/t0vSqUnsjh","Twitter for iPhone",264,,,,TRUE,FALSE,1,0,,,"ChristmasChronicles FilmTwitter ChristmasChronicles2 Christmas",,"twitter.com/netflixfilm/st…","https://t.co/t0vSqUnsjh","https://twitter.com/netflixfilm/status/1331508134112755713",,,,,,,,,,,"en","x1331508134112755713","Welcome to the North Pole, where Santa's been swell for 1,700 years and nothing could possibly go wrong here!

<U+0001F384>THE CHRISTMAS CHRONICLES: PART TWO, starring Kurt Russell and Goldie Hawn, is now streaming globally on Netflix<U+0001F384> https://t.co/qeuolDh2bh",2020-11-25 08:00:52,"Twitter Media Studio",1597,165,"x976604963743842304","NetflixFilm","NetflixFilm",503717,1000,17106,"","~This Week on Netflix~ Dec 4: MANK<U+0001F39E> ~ On Netflix US ~ Dec 1: 50 FIRST DATES<U+0001F33A> E.T.<U+260E><U+FE0F> CHEF<U+0001F468><U+200D><U+0001F373> THE DA VINCI CODE<U+0001F4DC>",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0834e7769aa05fce.json","Milwaukie","Milwaukie, OR","city","United States","US","NA NA","NA NA","-122.655374 -122.5887907 -122.5887907 -122.655374 45.424593 45.424593 45.4615366 45.4615366","https://twitter.com/BrewviesWthMatt/status/1334331404268654599","Brewvies with Matt","Portland, OR","Lover of Movies and Beer. Let's talk about them! No film I won't watch or beer I won't drink.... mostly.... Letterboxd: https://t.co/XMB0y7KWzB",,FALSE,142,546,1,7429,36561,2016-12-29 22:02:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/814592412735524864/1593984828",,"http://pbs.twimg.com/profile_images/1279891249617485824/LwOJPdFv_normal.jpg"
"x1198295438","x1334326629347323909",2020-12-03 02:40:33,"joshallanmpls","Tonight's flick, #ChristmasChronicles https://t.co/gL28zmiCWA","Twitter for Android",37,,,,FALSE,FALSE,0,0,,,"ChristmasChronicles",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1334326524057686017/pu/img/otOyH_c9xCHvhm-q.jpg","https://t.co/gL28zmiCWA","https://twitter.com/joshallanmpls/status/1334326629347323909/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1334326524057686017/pu/img/otOyH_c9xCHvhm-q.jpg","https://t.co/gL28zmiCWA","https://twitter.com/joshallanmpls/status/1334326629347323909/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/joshallanmpls/status/1334326629347323909","Josh Allan","Minneapolis","Trunalimunumaprzure.",,FALSE,1023,1057,9,19866,48620,2013-02-19 18:42:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1198295438/1601856918","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1305862869309894657/JnTLvR4n_normal.jpg"
"x18652491","x1334326554579660801",2020-12-03 02:40:15,"kellybingham","Watching the #ChristmasChronicles movies with my son and a little confused why Santa and Mrs. Claus speak Russian...?","Twitter for iPhone",117,,,,FALSE,FALSE,1,0,,,"ChristmasChronicles",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kellybingham/status/1334326554579660801","Kelly","Cumming, GA","Employee comms pro who mostly tweets #Gators sports. UF alumna in Metro Atlanta. Wife | Mom | German shepherd owner. Opinions are mine.",,FALSE,1851,1562,51,46761,20254,2009-01-05 23:59:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/18652491/1604800533","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1317978353266208769/6rHYaZYj_normal.jpg"
"x611039974","x1334315982085611523",2020-12-03 01:58:15,"RyanDahn","2nd Christmas movie of the month, “The Christmas Chronicles 2”. 

“Welcome to the North Pole, Jack.”
#ChristmasChronicles","Twitter for iPhone",121,,,,FALSE,FALSE,1,0,,,"ChristmasChronicles",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RyanDahn/status/1334315982085611523","Ryan Dahn","Washington, DC","Navy Sailor - Ohio State Buckeyes - Gather ye rosebuds... @RyanDahn on TikTok.",,FALSE,955,1446,9,13873,8500,2012-06-17 18:51:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/611039974/1595352415","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1021828995426476032/3PMtz_aj_normal.jpg"
"x491777518","x1334314272357314561",2020-12-03 01:51:27,"Rocky_Rants",".@thethurz4osu and I continue our viewing of Christmas movies, #ChristmasChronicles was absolutely fantastic","Twitter Web App",108,,,,FALSE,FALSE,2,0,,,"ChristmasChronicles",,,,,,,,,,,,,"x826240154658537472","thethurz4osu","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rocky_Rants/status/1334314272357314561","Rock-in Around the Christmas Tree","Columbus, OH","Cosplayer, Butcher, fanfic writer, history nerd <U+0001F496><U+0001F49B><U+0001F499> 26 she/her <U+0001F52F> I ship Angel Dust with BEING HAPPY GDI",,FALSE,204,493,12,3601,13390,2012-02-14 00:43:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/491777518/1556582894","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1320095948631117824/KZFfP3Yi_normal.jpg"
"x165159292","x1334313064032833537",2020-12-03 01:46:39,"shyholder","Just discovered an alternate universe on Netflix where Jody from Baby Boy is doing unspeakable things to Brad Paisley's wife. #ChristmasChronicles","Twitter for Android",146,,,,FALSE,FALSE,0,0,,,"ChristmasChronicles",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shyholder/status/1334313064032833537","Shy Holder","Indianapolis, IN","<U+0001F3C5>'96 Lowell Elem Kickball co-MVP. <U+270D><U+0001F3FE> Creator @prettyokaydads. <U+26BE><U+FE0F> lover. <U+0001F33D> Elote snob. <U+0001F6AB> I don't like stuff. I don't go outside. <U+0001F6BF>#TeamBidet <U+0001F6BC>#DadLife","https://t.co/lWAXObAfcf",FALSE,1026,651,28,66027,7584,2010-07-10 19:39:25,FALSE,"https://t.co/lWAXObAfcf","http://linktr.ee/prettyokay",,"https://pbs.twimg.com/profile_banners/165159292/1438820761","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/811421370777272320/YVHfX5CE_normal.jpg"
"x25333501","x1334311804802043904",2020-12-03 01:41:39,"decodrive","‘Tis the season for another #ChristmasChronicles movie! <U+0001F384> 

@netflix @ShireenSandoval @wsvn 
https://t.co/yh21bVgwa1","Twitter for iPhone",116,,,,FALSE,FALSE,0,1,,,"ChristmasChronicles",,"wsvn.com/entertainment/…","https://t.co/yh21bVgwa1","https://wsvn.com/entertainment/real-life-married-couple-kurt-russell-goldie-hawn-talk-playing-mr-and-mrs-claus-in-the-christmas-chronicles-2/",,,,,,,,,"x16573941 x61574117 x16331756","netflix ShireenSandoval wsvn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/decodrive/status/1334311804802043904","Deco Drive","Miami / Fort Lauderdale","#1 entertainment show in South Florida. Airing six nights a week on @WSVN Channel 7/FOX-Miami with @LMartinez7, @ShireenSandoval and @imalexmiranda.","https://t.co/JV03nzoAyC",FALSE,9692,608,148,13072,5690,2009-03-19 16:41:16,TRUE,"https://t.co/JV03nzoAyC","https://wsvn.com/entertainment/deco-drive/",,"https://pbs.twimg.com/profile_banners/25333501/1571777188","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/685133506918375424/6DoA_3mN_normal.jpg"
"x4671751333","x1334308602652352515",2020-12-03 01:28:55,"berkreviews","Bloody Awesome Movie Podcast - The Christmas Chronicles 2 #bamp #podcast #christmaschronicles #netflix #review https://t.co/7ccQhfupt8","WordPress.com",134,,,,FALSE,FALSE,1,0,,,"bamp podcast christmaschronicles netflix review",,"berkreviews.com/2020/12/02/blo…","https://t.co/7ccQhfupt8","http://berkreviews.com/2020/12/02/bloody-awesome-movie-podcast-the-christmas-chronicles-2/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/berkreviews/status/1334308602652352515","Jonathan Berkenfield","Florida, USA","https://t.co/Soq6dpuiGw Moviecasts and Film Reviews #iTunes https://t.co/eaXC9dAMTk #moviepodcast #topfivemovies #movieclub #indiefilm #spotify #reviews","https://t.co/Gwy249QUU8",FALSE,912,2860,11,4463,3573,2015-12-29 07:30:59,FALSE,"https://t.co/Gwy249QUU8","http://www.berkreviews.com",,"https://pbs.twimg.com/profile_banners/4671751333/1502767192",,"http://pbs.twimg.com/profile_images/897296751056621570/QPJ7CPRb_normal.jpg"
"x1324383877511680000","x1334308551175573505",2020-12-03 01:28:43,"PerezPeriodico","Here’s the first of our new series, CHRISTMAS CORNER! For this first one, we’re going back 20 years to 2019! <U+0001F602><U+0001F605><U+0001F384><U+0001F384>
#ChristmasCorner #MerryChristmas #HappyHolidays #Netflix #DisneyPlus #Frozen #Frozen2  #Klaus #ChristmasChronicles #AChristmasPrince #Movies  #PerezPeriodico https://t.co/SVA2lzQrUM","Twitter for iPhone",271,,,,FALSE,FALSE,0,0,,,"ChristmasCorner MerryChristmas HappyHolidays Netflix DisneyPlus Frozen Frozen2 Klaus ChristmasChronicles AChristmasPrince Movies PerezPeriodico",,,,,"http://pbs.twimg.com/media/EoRqjVtXEAISAu8.jpg","https://t.co/SVA2lzQrUM","https://twitter.com/PerezPeriodico/status/1334308551175573505/photo/1","photo","http://pbs.twimg.com/media/EoRqjVtXEAISAu8.jpg http://pbs.twimg.com/media/EoRqjVsXUAAx4fU.jpg http://pbs.twimg.com/media/EoRqjVqXcAET1PV.jpg","https://t.co/SVA2lzQrUM https://t.co/SVA2lzQrUM https://t.co/SVA2lzQrUM","https://twitter.com/PerezPeriodico/status/1334308551175573505/photo/1 https://twitter.com/PerezPeriodico/status/1334308551175573505/photo/1 https://twitter.com/PerezPeriodico/status/1334308551175573505/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PerezPeriodico/status/1334308551175573505","John Perez","","Welcome to Perez Periódico Official Twitter! Movies/Music/TV/Theatre, Reviews, and MORE!",,FALSE,15,206,0,72,18,2020-11-05 16:12:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/1324383877511680000/1604593868",,"http://pbs.twimg.com/profile_images/1324394086397321216/IOUCb53k_normal.jpg"
